status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1352793382574313479	Sat Jan 23 01:40:50 +0000 2021	@itsjojosiwa ❤️	75	11731	0	
1352761406399995904	Fri Jan 22 23:33:47 +0000 2021	The hilarious @MichelleButeau told me all about her standup special, her book, and the time she had to lie to @JLo. https://t.co/fKIP3chpXM	72	1061	0	
1352716853869764608	Fri Jan 22 20:36:44 +0000 2021	It’s Aquarius season! I have no idea what that means.	870	12878	0	
1352699146088689665	Fri Jan 22 19:26:23 +0000 2021	It definitely happened and it was definitely wonderful. https://t.co/jDOuNVHXxo	479	10608	0	
1352683664304431106	Fri Jan 22 18:24:51 +0000 2021	Charles Barkley has a hot take on @Shaq. https://t.co/kuH6dMMJo0	272	2730	0	
1352524445907382277	Fri Jan 22 07:52:11 +0000 2021	RT @jtimberlake: Tonight, @AntClemons and I were deeply honored to perform our new song, BETTER DAYS, as a celebration of everything this a…	1699	0	1	Thu Jan 21 04:05:00 +0000 2021
1352387762113175554	Thu Jan 21 22:49:03 +0000 2021	When you have the perfect amount of milk and cereal left for one last bowl: https://t.co/VVajZFz0Yg	81	1739	0	
1352376328083955712	Thu Jan 21 22:03:37 +0000 2021	Nothing like having sports announcer @Buck narrate viral videos. https://t.co/FshOD2z7Z8	115	1423	0	
1352342707310653442	Thu Jan 21 19:50:01 +0000 2021	I’m starting to understand why @Pharrell’s skincare line is sold out... https://t.co/iEKTX45ZOQ https://t.co/6OcTdwfY4d	138	2811	0	
1352320336163975169	Thu Jan 21 18:21:07 +0000 2021	It’s the 21st day of the 21st year of the 21st century. Who wants to play some blackjack?	2769	35193	0	
1352037747125440512	Wed Jan 20 23:38:13 +0000 2021	Congratulations, Madam Vice President Kamala Harris, on making history. @VP https://t.co/OHejFs6CpR	875	30247	0	
1351965123330633728	Wed Jan 20 18:49:38 +0000 2021	.@TheAmandaGorman’s words are still resonating in my mind. What an incredible moment.	313	10479	0	
1351935039756505093	Wed Jan 20 16:50:05 +0000 2021	RT @JoeBiden: It’s a new day in America.	517429	0	1	Wed Jan 20 14:20:00 +0000 2021
1351684537168744450	Wed Jan 20 00:14:41 +0000 2021	These are some of my favorite kids we’ve had on the show. https://t.co/ak8jIMAabe	229	2620	0	
1351658360513449993	Tue Jan 19 22:30:40 +0000 2021	This is one of the most impressive 15-year-olds I have ever met. #TIMEskidoftheyear @GitanjaliaRao https://t.co/z9pOV8eTHz	103	1515	0	
1351642064342179846	Tue Jan 19 21:25:55 +0000 2021	Happy birthday, @DollyParton! I love you, and thanks for everything you’re doing to save our world. https://t.co/jBCSZ216iE	287	6042	0	
1351595806990741505	Tue Jan 19 18:22:06 +0000 2021	.@HowieMandel actually took a call from his doctor in the middle of our interview. https://t.co/JbW3Zx95eQ	103	1615	0	
1351333459004940288	Tue Jan 19 00:59:37 +0000 2021	#GameofGames is on tonight! Don’t miss the fun at 8/7c on NBC.	72	1248	0	
1351281912501952512	Mon Jan 18 21:34:48 +0000 2021	You might’ve seen these incredible dancers around New York City during the pandemic. I love them. https://t.co/gQzNMK1Gx8	239	2809	0	
1351190724985954306	Mon Jan 18 15:32:27 +0000 2021	#MLKDay https://t.co/PaEXj6wpzn	556	6048	0	
1350989143036321792	Mon Jan 18 02:11:26 +0000 2021	.@JTimberlake told me the name of his new baby! Don’t miss the full interview on my show tomorrow. https://t.co/grBQ9sls0S	326	4562	0	
1350893318771798016	Sun Jan 17 19:50:40 +0000 2021	See you tomorrow. https://t.co/CWcL1aKABe	621	11445	0	
1350857660057399296	Sun Jan 17 17:28:58 +0000 2021	Happy birthday, @BettyMWhite! You’re a miracle in every way.	353	6609	0	
1350822118049636353	Sun Jan 17 15:07:44 +0000 2021	Happy birthday, @MichelleObama❤️. I miss you every single day. https://t.co/Ag8dVgPN9Q	602	11451	0	
1350575846323609600	Sat Jan 16 22:49:08 +0000 2021	To start your weekend the right way, here’s @Official_tWitch surprising @Malik_Books. #SupportBlackOwnedBusinesses https://t.co/vRlkMnTOAk	103	1326	0	
1350167136417800193	Fri Jan 15 19:45:04 +0000 2021	Sending you lots of birthday magic, @DrewBrees. I hope it carries through to this weekend.	95	1748	0	
1350143994135781379	Fri Jan 15 18:13:07 +0000 2021	Anyone else? https://t.co/ltW4VBI0ta	187	3167	0	
1349867469616291841	Thu Jan 14 23:54:18 +0000 2021	I met Kasen today. He gave me THAT look, and so much more. https://t.co/lIw98CKDeL https://t.co/KNFMAs0YcC	128	2221	0	
1349818937383518223	Thu Jan 14 20:41:27 +0000 2021	Sharing this clip for anyone who’s in the pits. https://t.co/DmCy5H7MQF	171	2253	0	
1349816871315501060	Thu Jan 14 20:33:15 +0000 2021	When he shows up as a paramedic, he can say, “I’m here, there’s noooooothing to fear.”	38	975	0	
1349797802960973830	Thu Jan 14 19:17:28 +0000 2021	Have you ever gotten drunk and legally changed your name to Celine Dion? Well, my guest today has. https://t.co/DFqdkp7Hdn	278	3674	0	
1349777451124199427	Thu Jan 14 17:56:36 +0000 2021	Anybody else think they’re having a great hair day until they see themselves on Zoom?	680	15417	0	
1349530171418660865	Thu Jan 14 01:34:00 +0000 2021	#MothMask has me completely stumped. Anyone have any thoughts? #TheMaskedDancer	68	1497	0	
1349526919537016834	Thu Jan 14 01:21:05 +0000 2021	#CottonCandyMask is adorable. #TheMaskedDancer	51	944	0	
1349523223990267906	Thu Jan 14 01:06:24 +0000 2021	Loving all of the clues for #ZebraMask! Who could it be? It’s got to be either an athlete or a zebra... #TheMaskedDancer	58	894	0	
1349516493428412416	Thu Jan 14 00:39:39 +0000 2021	@1986Webber ❤️	1	7	0	
1349508154871070720	Thu Jan 14 00:06:31 +0000 2021	#TheMaskedDancer is back! Tune in tonight at 8/7c on FOX.	70	984	0	
1349490746206810112	Wed Jan 13 22:57:20 +0000 2021	@Ghost_Voices ❤️❤️❤️	1	22	0	
1349482117391118336	Wed Jan 13 22:23:03 +0000 2021	Happy birthday, @OfficialJLD. I hope it’s a peach.	84	1840	0	
1349466602224422919	Wed Jan 13 21:21:24 +0000 2021	We didn’t finish my #12DaysofGiveaways last year, but nothing was gonna stop me! https://t.co/V1ViTbPrVp	110	1400	0	
1349434631251222530	Wed Jan 13 19:14:22 +0000 2021	I’d like to talk about something positive… my COVID test. https://t.co/GaxsYekS2z	370	5310	0	
1348821319530536960	Tue Jan 12 02:37:17 +0000 2021	@jerseyborn111 @nbcgameofgames Happy Birthday❤️	1	25	0	
1348773354451431425	Mon Jan 11 23:26:41 +0000 2021	Here's a meme to brighten your Monday. #GameofGames is on tonight! https://t.co/KoXwmVb2Wl	101	1516	0	
1348745096636854275	Mon Jan 11 21:34:24 +0000 2021	I hope you’re all doing okay and hanging in there the best you can.❤️	1529	30981	0	
1348689086039683076	Mon Jan 11 17:51:50 +0000 2021	In the midst of a tragedy, so many incredible people stood up to help. #EugeneGoodmanIsAHero https://t.co/1257vclIOF	467	6629	0	
1346651425158307841	Wed Jan 06 02:54:53 +0000 2021	Praying for Dre	1101	24519	0	
1346524973226024961	Tue Jan 05 18:32:25 +0000 2021	Happy birthday, @Diane_Keaton. I’m pretty sure I love you more than you love ice-cold red wine. https://t.co/T9aR9lksbw	170	3305	0	
1346212010246041608	Mon Jan 04 21:48:49 +0000 2021	There are TWO new episodes of #GameofGames tonight. We’ve been training for this all year. https://t.co/xrgSpZ8NY9	144	2410	0	
1346187472187711488	Mon Jan 04 20:11:18 +0000 2021	@yessiem48 @TheKalenAllen Happy Birthday❤️	1	24	0	
1346147408896376832	Mon Jan 04 17:32:07 +0000 2021	Happy birthday, @TheKalenAllen! The world is a better place with you in it. I love you. https://t.co/qhm0pjjWlk	148	2549	0	
1345840271959814144	Sun Jan 03 21:11:39 +0000 2021	Two new episodes of #GameofGames are on tomorrow night. Set your DVR. Thanks, Portia. https://t.co/5NY04ZmCdu	187	4494	0	
1345432300553691138	Sat Jan 02 18:10:32 +0000 2021	Happy birthday, @DaxShepard! I made this for you. https://t.co/DSmKOrY3Ki	151	5260	0	
1344867794802913280	Fri Jan 01 04:47:23 +0000 2021	@pegvande ❤️❤️❤️	0	19	0	
1344774452802891777	Thu Dec 31 22:36:28 +0000 2020	Happy New Year❤️I send you all love and good wishes for a safe and healthy 2021.	659	17723	0	
1344390580579823619	Wed Dec 30 21:11:06 +0000 2020	RT @MaskedDancerFOX: Beak-cause we need to brush up on the clues, we're watching an encore presentation of #TheMaskedDancer tonight! 🦜 http…	56	0	1	Wed Dec 30 19:31:02 +0000 2020
1344342489033916416	Wed Dec 30 18:00:00 +0000 2020	No one makes me laugh like my executive producer Andy. Happy birthday, Andy. I love you so much. https://t.co/0OQpEbnHOs	176	4431	0	
1343653474542743556	Mon Dec 28 20:22:06 +0000 2020	#GameofGames returns in ONE WEEK! https://t.co/EbVDQwdIWd	109	1730	0	
1343613974336696320	Mon Dec 28 17:45:09 +0000 2020	There are two kinds of people. https://t.co/BdPgJ38rn8	311	4902	0	
1343314212756590594	Sun Dec 27 21:54:00 +0000 2020	#TheMaskedDancer premieres TONIGHT on FOX! If there’s two things I love, it’s dancing and wearing masks. Don’t miss it after NFL.	93	1749	0	
1343236906222546944	Sun Dec 27 16:46:49 +0000 2020	I give you, The Dog who Stole Christmas. https://t.co/O28STnI6CH	295	5865	0	
1342899085376958475	Sat Dec 26 18:24:26 +0000 2020	Portia’s doing a reading of Better Off Ted tomorrow to support #FeedingAmerica. Get your tickets here. I love the c… https://t.co/h0SQLsbELg	98	1509	0	
1342550137395015680	Fri Dec 25 19:17:50 +0000 2020	Merry Christmas, Sophie https://t.co/GFcy3QKloa	547	16822	0	
1342528725729091585	Fri Dec 25 17:52:45 +0000 2020	Merry Christmas, everyone. I hope it’s filled with love and joy and those little circular chocolates with the tiny white balls on them.	341	12455	0	
1342190932414910464	Thu Dec 24 19:30:29 +0000 2020	Happy birthday, Dr. Anthony Fauci, @Ricky_Martin and @RyanSeacrest, or as I call you now, the 3 wise men.	168	4094	0	
1342153297516490752	Thu Dec 24 17:00:56 +0000 2020	Little things go a long way this holiday season. Merry Christmas Eve❤️ https://t.co/gbyk7nNHM4	480	5946	0	
1341923783414845441	Thu Dec 24 01:48:56 +0000 2020	Put a sticky note over your screen so you can’t see the card, and you can play #HeadsUp over Zoom! Happy holidays! https://t.co/yGyXItK6Ea	121	1738	0	
1341871488010510345	Wed Dec 23 22:21:08 +0000 2020	I’m so grateful for the people at @Shutterfly. This holiday they’re donating $75,000 to #AmericasFoodFund. I’m proud to be their partner.	132	2833	0	
1341824763858210818	Wed Dec 23 19:15:28 +0000 2020	The #YouCanBeABCs was one of my favorite things of 2020, so of course I love Sam and his dad singing Jingle Bells. https://t.co/Rz4ZHJm6br	120	1337	0	
1341496717443776514	Tue Dec 22 21:31:55 +0000 2020	We may not be in the same homes this year, but that doesn’t mean you can’t play #HeadsUp! https://t.co/bDi2M9Vf5D	61	1059	0	
1341454023816339456	Tue Dec 22 18:42:16 +0000 2020	Frontline workers are my heroes of this year. I’m grateful to every one of them. https://t.co/5qtJgmjZM4	275	4559	0	
1341065108664045569	Mon Dec 21 16:56:52 +0000 2020	This might be my favorite Christmas movie. https://t.co/21fij6wuab	523	6360	0	
1340760677259096064	Sun Dec 20 20:47:10 +0000 2020	Happy #NationalUglySweaterDay! It’s hard to pick my favorite. https://t.co/AZZwGz6XLK	124	2903	0	
1340706045325402114	Sun Dec 20 17:10:04 +0000 2020	Happy birthday, @MaryConnelly. I am so very glad that you were born. https://t.co/p8GKSnqyKd	95	2494	0	
1340371856579244034	Sat Dec 19 19:02:08 +0000 2020	If you’re looking for a sign to get someone a puppy this Christmas, this is it. (As long as you’re in it for the lo… https://t.co/eqDsvmYNC6	294	6391	0	
1339950338602901505	Fri Dec 18 15:07:10 +0000 2020	P&amp;G has created some of my favorite campaigns. Check out how you can help #LeadWithLove on their P&amp;G Good Everyday… https://t.co/emzMMTkpDc	96	1159	0	
1339631481866625028	Thu Dec 17 18:00:09 +0000 2020	Happy birthday, @MsSarahPaulson❤️ I love you so much it’s scary. https://t.co/eYy0F84wRU	246	3301	0	
1339367325263417346	Thu Dec 17 00:30:29 +0000 2020	#TheMaskedDancer is coming! I can’t wait for you to see it. Get a sneak peek tonight on the finale of #TheMaskedSinger tonight 8/7c on FOX!	74	1552	0	
1339342264900984838	Wed Dec 16 22:50:54 +0000 2020	@tinkfly88 ❤️	4	131	0	
1339339757109846017	Wed Dec 16 22:40:56 +0000 2020	A little update. https://t.co/9OkFHkiKRc	353	12604	0	
1338941258363006985	Tue Dec 15 20:17:26 +0000 2020	RT @WonderWomanFilm: WE ARE LIVE at the Virtual World Premiere of #WonderWoman1984 in partnership with @WCKitchen. Tune in now for an exclu…	1226	0	1	Tue Dec 15 19:59:15 +0000 2020
1338904543850016770	Tue Dec 15 17:51:33 +0000 2020	Here are some of my favorite #BurningQuestions from the show🔥 https://t.co/ZVer5qHbki	157	2502	0	
1338554279443845121	Mon Dec 14 18:39:44 +0000 2020	This made me smile. Happy Chanukah❤️ https://t.co/Lbem1Jk7Hq	127	2915	0	
1338169203946360838	Sun Dec 13 17:09:34 +0000 2020	Happy birthday, @TaylorSwift13. I love you evermore. https://t.co/xKnQyaavik	1381	17473	0	
1337888947234541568	Sat Dec 12 22:35:56 +0000 2020	How about this young lady?? https://t.co/WfTu2rIkUS	97	1733	0	
1337798350008066048	Sat Dec 12 16:35:56 +0000 2020	@meelees ❤️❤️❤️	2	24	0	
1337478279729541123	Fri Dec 11 19:24:05 +0000 2020	@TS13evermore ❤️	2	44	0	
1337458674323791872	Fri Dec 11 18:06:11 +0000 2020	@yayatomdagger3 ❤️	1	83	0	
1337458551766147073	Fri Dec 11 18:05:42 +0000 2020	@firerob55 😍❤️	1	82	0	
1337457670660390912	Fri Dec 11 18:02:12 +0000 2020	@1Direct35352653 ❤️	3	15	0	
1337455525642919936	Fri Dec 11 17:53:40 +0000 2020	@drittermann ❤️	1	11	0	
1337455328812650496	Fri Dec 11 17:52:53 +0000 2020	@Debi36993427 ❤️	1	15	0	
1337455217038643202	Fri Dec 11 17:52:27 +0000 2020	@KelJo71 ❤️	1	8	0	
1337455178971193344	Fri Dec 11 17:52:18 +0000 2020	@Kassie34601383 Thank you, Happy Holidays to you❤️	1	13	0	
1337454821717155840	Fri Dec 11 17:50:52 +0000 2020	@AnnaSatino ❤️❤️❤️	1	14	0	
1337454772329201665	Fri Dec 11 17:50:41 +0000 2020	@ChrisBackous Thank you❤️	0	22	0	
1337454460667228160	Fri Dec 11 17:49:26 +0000 2020	@evelynmarie08 Thank you❤️	0	11	0	
1337453013925912577	Fri Dec 11 17:43:41 +0000 2020	@kathiwolf ❤️❤️❤️	0	8	0	
1337452891812945922	Fri Dec 11 17:43:12 +0000 2020	@elbruce4 Thank you❤️	0	9	0	
1337452670445993984	Fri Dec 11 17:42:19 +0000 2020	@12_pt_helvetica ❤️❤️❤️	0	12	0	
1337452624098947073	Fri Dec 11 17:42:08 +0000 2020	@VirginiaClemo16 ❤️	0	10	0	
1337452541819244545	Fri Dec 11 17:41:49 +0000 2020	@kadianneMonroe Thank you❤️	1	17	0	
1337452469027131396	Fri Dec 11 17:41:31 +0000 2020	@pleeto7 ❤️❤️❤️	0	3	0	
1337452358398185472	Fri Dec 11 17:41:05 +0000 2020	@evelyn_caron ❤️	0	6	0	
1337452218870468608	Fri Dec 11 17:40:32 +0000 2020	@SelleyDianne ❤️	0	6	0	
1337452104152096768	Fri Dec 11 17:40:04 +0000 2020	@mousie50 ❤️	0	8	0	
1337452055129014272	Fri Dec 11 17:39:53 +0000 2020	@indyrailgirl Thank you❤️	0	9	0	
1337451965685493761	Fri Dec 11 17:39:31 +0000 2020	@DDEllisBooks Thank you❤️❤️	0	15	0	
1337451887776260097	Fri Dec 11 17:39:13 +0000 2020	@GallowayAlma Merry Christmas to you❤️	0	17	0	
1337451751285248000	Fri Dec 11 17:38:40 +0000 2020	@exoticgardener Thank you❤️	0	6	0	
1337449612366368773	Fri Dec 11 17:30:10 +0000 2020	Thank you for all of your positive messages. They’re helping a lot. Wally is helping too. https://t.co/pCpbmUrvmM	457	34161	0	
1337079993273237506	Thu Dec 10 17:01:26 +0000 2020	https://t.co/8pKdgCXY1z	2306	45984	0	
1336831889781399553	Thu Dec 10 00:35:34 +0000 2020	Happy Day 11 of #12DaysofGiveaways. It’s not too late for your chance to win today’s gifts. Enter here!… https://t.co/Rbzx7FrIWs	127	1954	0	
1336827694537818112	Thu Dec 10 00:18:54 +0000 2020	@_DionneWarwick Hi, Dionne!	5	155	0	
1336764296127074305	Wed Dec 09 20:06:58 +0000 2020	.@LeslieOdomJr told me what it was like watching himself in #Hamilton for the first time. https://t.co/rFWrAiVUWG	123	2267	0	
1336729180772343809	Wed Dec 09 17:47:26 +0000 2020	Did @Tayshia just give away the ending of #TheBachelorette? https://t.co/vcsq8Cj2Lr	94	1759	0	
1336467505938743297	Wed Dec 09 00:27:38 +0000 2020	#TwoTruthsandaLie got pretty interesting on the show today. #ThanksSponsor #WW84 https://t.co/uyhJVyCWIG	95	1268	0	
1336439062111027206	Tue Dec 08 22:34:36 +0000 2020	I was so honored to meet the family behind this viral video of a dad dancing for his son in chemo. https://t.co/Xw677gldck	595	8131	0	
1336423868202774529	Tue Dec 08 21:34:14 +0000 2020	Today’s gifts are all about self-care, and because I care about yourself, I want you to head over to… https://t.co/KO7nXf2Ldq	81	1152	0	
1336402569237688320	Tue Dec 08 20:09:36 +0000 2020	.@ChanceTheRapper told me about his tweet from the legendary @_DionneWarwick. https://t.co/ereBCL11vf	71	1215	0	
1336370280873127936	Tue Dec 08 18:01:18 +0000 2020	Happy birthday, @NICKIMINAJ. My goodness, how I miss you. https://t.co/spyK0a7Bne	1427	16015	0	
1336329814483988480	Tue Dec 08 15:20:30 +0000 2020	@psutherland0825 😍	0	7	0	
1336072853326688256	Mon Dec 07 22:19:25 +0000 2020	Same weekend. Different month. https://t.co/7sC5PpJjRl	104	1795	0	
1336041808325877760	Mon Dec 07 20:16:04 +0000 2020	There’s no better surprise than Jennifer Aniston behind a couch. https://t.co/uaRAyyOdpn	230	4200	0	
1336015015422226432	Mon Dec 07 18:29:36 +0000 2020	Tech. Toys. @Official_Twitch. Sounds like a great combination for today’s #12DaysofGiveaways. Go to… https://t.co/tTGHw9Cbd2	82	786	0	
1335310084960710657	Sat Dec 05 19:48:27 +0000 2020	These are challenging times. Reminder to take a deep breath. Take one now. And then go pet a cat or dog.	833	12439	0	
1335016876682801152	Sat Dec 05 00:23:21 +0000 2020	.@OfficialJLD is so happy that her character isn’t the only female Vice President anymore. https://t.co/6iXTFqcKN2	66	1307	0	
1334980709396619264	Fri Dec 04 21:59:38 +0000 2020	.@BryanCranston has some dedicated #BreakingBad fans. https://t.co/TC7EFG3Csx	76	1503	0	
1334966096156188673	Fri Dec 04 21:01:34 +0000 2020	@Twitter Winearitas.	36	832	0	
1334950088355979267	Fri Dec 04 19:57:57 +0000 2020	Happy Day 8 of my #12DaysOfGiveaways! Thanks for your help today, @BryanCranston. https://t.co/i96qtFMufs https://t.co/TLXRBvhB2u	71	1192	0	
1334924699051048960	Fri Dec 04 18:17:04 +0000 2020	.@AnyaTaylorJoy lived out every Harry Potter Superfan’s dream while shooting #TheQueensGambit. https://t.co/lOzIjE7SR5	73	1097	0	
1334648479780462596	Thu Dec 03 23:59:28 +0000 2020	.@Diane_Keaton might be the best gift on Day 7 of my #12DaysofGiveaways. https://t.co/i96qtFMufs	43	845	0	
1334607398531559424	Thu Dec 03 21:16:14 +0000 2020	.@Harry_Styles has always been a class act. https://t.co/JT8NaM5rs6	420	5034	0	
1334583400661831682	Thu Dec 03 19:40:52 +0000 2020	When @Diane_Keaton is gonna be on your show, you'd better install a wine door. https://t.co/A1HnIhkx3T	66	1458	0	
1334555436389867523	Thu Dec 03 17:49:45 +0000 2020	Isla Fisher is on the show today! We’ve known each other for a long time, and occasionally wine has been involved.… https://t.co/bsFFfzAZDZ	83	3496	0	
1334311303528079360	Thu Dec 03 01:39:39 +0000 2020	@madambadcow @OriginalFunko ❤️	1	12	0	
1334300913326907392	Thu Dec 03 00:58:22 +0000 2020	Good luck tonight on #TheMaskedSinger, @MrCraigRobinson! It’ll be great prep for hosting #TheMaskedDancer. I can’t wait to watch both.	62	1175	0	
1334286389345570816	Thu Dec 03 00:00:39 +0000 2020	@danroutly It’s usually from dancing so much and being out of breath.	4	14	0	
1334274994784722944	Wed Dec 02 23:15:23 +0000 2020	It’s Day 6 of #12DaysofGiveaways, featuring Saint Nas! @LilNasX https://t.co/i96qtFMufs https://t.co/snQ0bqln3q	76	1298	0	
1334243072557740033	Wed Dec 02 21:08:32 +0000 2020	Aubrey Plaza knows you wanted her character to wind up with Kristen Stewart’s character on #HappiestSeason @EvilHag https://t.co/iMAamT3kuW	116	1324	0	
1334218032458076160	Wed Dec 02 19:29:02 +0000 2020	Remembering when I went Britneying with my friend Carol. I may have gotten that wrong. Happy birthday,… https://t.co/Aaxl5SobXp	299	2487	0	
1334199027185766401	Wed Dec 02 18:13:30 +0000 2020	.@LilNasX played #BurningQuestions today! Find out what he had to say about @Rihanna, @NickiMinaj, @Usher, @BTS_twt… https://t.co/0IfCATXRKG	414	2248	0	
1334197556256018432	Wed Dec 02 18:07:40 +0000 2020	@chrissyteigen I love that photo so much❤️	5	394	0	
1333937663024381953	Wed Dec 02 00:54:56 +0000 2020	.@JustinBieber has tattoos everywhere, except for his back. He’s saving that for something very special. https://t.co/bM0Gg2Tmcb	464	4266	0	
1333912493194833921	Tue Dec 01 23:14:55 +0000 2020	Sending love to my friend, @TheElliotPage. You inspire me with your strength, courage and honesty.	127	4629	0	
1333894352410537984	Tue Dec 01 22:02:50 +0000 2020	It’s the first day of the last month of 2020. Almost there. #December1st	338	7211	0	
1333878892608700416	Tue Dec 01 21:01:24 +0000 2020	Day 5 of my #12DaysofGiveaways was made so much better with my helper, @JustinBieber. Find out how you can win ever… https://t.co/seqKYU18W9	245	1694	0	
1333857101530099712	Tue Dec 01 19:34:49 +0000 2020	This #GivingTuesday, I am supporting @FeedingAmerica https://t.co/r8mGdflA8l	85	944	0	
1333838525293215744	Tue Dec 01 18:21:00 +0000 2020	Hailey was the chef in the Bieber household this Thanksgiving. @JustinBieber https://t.co/WI5K3zUeay	561	4903	0	
1333595493025284096	Tue Dec 01 02:15:17 +0000 2020	.@JustinBieber. Beanies. Tattoos. Tomorrow. https://t.co/yzLW9T7Qk3	4942	33164	0	
1333518460345671680	Mon Nov 30 21:09:11 +0000 2020	Happy birthday, @ChrissyTeigen! You know how much I love you. I wish nothing but health and happiness for you and y… https://t.co/F2f3Dcpl6M	122	7503	0	
1333490833568370688	Mon Nov 30 19:19:24 +0000 2020	If you thought you couldn’t love @DollyParton more, please meet 5-year-old Violet. https://t.co/7LDJonZcKF	206	2756	0	
1333472981553537024	Mon Nov 30 18:08:28 +0000 2020	On the 4th Day of 12 Days @TheEllenShow gave to me… click this link to find out what you can win! #12DaysofGiveaways https://t.co/i96qtFMufs	78	852	0	
1332727944393994241	Sat Nov 28 16:47:57 +0000 2020	This holiday season, I hope you’ll consider supporting small businesses for your gifts, like the ones you suggested… https://t.co/RClYjiX3lH	86	1180	0	
1332116437213863936	Fri Nov 27 00:18:02 +0000 2020	Happy Thanksgiving everyone from me and Portia https://t.co/e3TvqdFOSf	354	32405	0	
1332041259939225602	Thu Nov 26 19:19:19 +0000 2020	Happy Thanksgiving! Someone tell grandma her Zoom camera is still on.	206	8040	0	
1331765334496440320	Thu Nov 26 01:02:53 +0000 2020	Since 1986, @FarmSanctuary’s #AdoptATurkey Project has reached millions of people with a message of compassion. Sav… https://t.co/WbqMrjjNw0	97	1188	0	
